energy	Vertical integral of temperature	 Vertical integral of water vapour	Convective available potential energy	Vertical integral of divergence of kinetic energy	Leaf area index, low vegetation	Leaf area index, high vegetation	Neutral wind at 10 m u-component	Neutral wind at 10 m v-component	Surface pressure	Soil temperature level 1	10 metre U wind component	10 metre V wind component	2 metre temperature	Soil temperature level 2	Soil temperature level 3	Instantaneous eastward turbulent surface stress	Instantaneous northward turbulent surface	Soil temperature level 2	Forecast surface roughness	Forecast logarithm of surface roughness for heat	100 metre U wind component	100 metre V wind component
293.1	2503770.95519814	21.829448449705	0.0	210397.746069489	3.36590472199502	2.73857989034792	-1.35384409287174	0.0593487414589291	97054.3563281095	289.017572760336	-1.4504446717389	0.0596924074354677	287.233065670024	291.800676516585	289.337034208845	-0.0387856448373199	0.0016431551618617	284.893198712033	0.410017478670543	-5.980536613547599	-2.88907322917004	-0.219783883735611
1.1	2503038.99493385	22.5564246991963	11.8603129779021	224359.414671329	3.36734313122831	2.73911618137888	1.30990448282986	0.484218752528074	97017.5715641356	298.735452680821	0.972317525658078	0.356442498059864	297.399538951589	292.468404142885	289.373820860794	0.104760601525159	0.0003485631239131	284.920051078289	0.410017478670543	-5.97833484611065	1.16413392462247	0.659308210849114
123.44	2497594.47568401	22.210890787508895	21.6744377743132	253714.717885454	3.37613050399898	2.7423004093752	-0.569062213019602	-1.18988035000706	97034.69550598552	291.953166475555	-0.620298280434059	-1.29638244983756	289.581596193012	293.465549220029	289.877217150622	-0.0144067486502553	-0.0337196484010511	285.070347056327	0.413127135278775	-5.91316252997697	-1.24853920306094	-2.07825042875723
86.56	2489723.64370622	21.9893425735446	53.8450630722009	299358.634468392	3.37759506612743	2.74279200948691	-1.24442561127201	-0.714248455455022	96922.9459299132	289.702037616217	-1.1841504815285702	-0.679573644823433	287.511112098286	292.113468438807	289.923131317716	-0.0233319038645027	-0.0027175759133336	285.096040327637	0.415654558309296	-5.87573248354884	-1.6633808748417198	-0.6658158545408001
96.32	2497092.94735477	18.1207177975936	59.86995049548021	857467.387039377	3.38340100885091	2.74494834634056	2.05180614691994	1.09927198459135	97549.80904563348	289.012502650293	1.99777084376082	1.0793577246923298	287.236563109374	290.830982893679	289.96130092650503	0.104512680546985	0.0564248392940042	285.199199777858	0.419776507387868	-5.79345591090497	2.81826931701947	1.48451724855804
757.64	2508280.19188806	23.156027663595	3.0692822722367104	908839.167664096	3.38486557097935	2.74543994645227	4.19138105063364	3.97392439991024	97750.9836513665	293.370769243734	4.01814927860242	3.84055991611769	292.288614249292	290.919910139798	289.925067457292	0.4519326112941699	0.415026833805777	285.22701805656897	0.410556706358992	-5.96857753989006	5.3795112149245	5.26880415969604
1330.17	2514131.35572917	27.794312289892897	0.0378923737312107	1189146.51420873	3.38635628600295	2.74597623748323	4.76915499232412	4.93700944955143	97802.2286329025	293.314998033255	4.73022877065654	4.91066926988163	292.610378669419	291.802223077387	289.918705855827	0.576802143967576	0.550277633559885	285.251552232933	0.4100240949611989	-5.98989991927946	6.82491794774958	7.01002516429348
901.48	2520696.40674164	27.2956594291048	0.113677121193859	1280613.34312591	3.38782084813139	2.74651252851419	1.53502561558067	4.45929145019873	97944.1670842362	289.728909199447	1.58876650741568	4.6062656013044405	288.053215197412	291.39547758643903	289.919259038563	0.2159944803990199	0.4548866412899849	285.276472774278	0.4100770252864461	-5.993631335672609	3.19178376046395	7.38670764523074
1132.51	2524211.62331955	29.097178392196497	9.05627732178459	1283477.2751468	3.3882916002441097	2.74666894673155	1.45776729580248	5.605953722298599	97968.1406028261	288.83302075475103	1.46407903437521	5.6297577075377	287.939548418563	290.48068687200697	289.89574877227994	0.2438442702805139	0.5549790467503299	285.300041038186	0.411284498331131	-5.9768979031518	2.99613333770732	8.398012796038481
1855.43	2535724.18352586	30.6595336870026	4.850223837608611	883063.779476084	3.38886696393742	2.74676950129986	6.32393247073114	5.222110438975901	98182.5069859842	293.06402758609903	6.27392589263546	5.18793752571709	294.09620748627003	290.751721652572	289.855643023915	0.724810967937178	0.5130751465746239	285.327666134407	0.415082249167568	-5.92078759825861	8.85570656042673	7.42113293156806
721.43	2544489.63360444	28.433888785251497	0.3789237373132439	573043.138214716	3.3894161747355898	2.746937092247029	4.21023355928765	2.344328866456	98361.7375773465	293.959916030795	4.171158095076859	2.32863038053314	294.039082643567	291.636354431364	289.845132551929	0.328715885141922	0.158833883138047	285.35026848586	0.4123993433066359	-5.954045874806201	6.10666118185423	3.22573825315549
402.37	2550977.87397189	24.265801285838105	1.97040343402841	347687.487320915	3.3898869268483	2.74708233773458	1.52430556164015	1.7737792034736202	98510.2719173928	290.207020576555	1.9815872189414097	2.16512212426882	290.120784759347	291.466232743135	289.852600518866	0.0798032230556892	0.0726413079798872	285.37480266222303	0.411628545445234	-5.95617811274514	3.4329464473377698	2.9124182557666005
0.01	2562458.80626555	21.040818110089	0.0	199836.996742456	3.3909591955494904	2.74732813779044	-0.7135981127003309	0.183471977098606	98631.7884825203	298.014990043631	-0.458829841894925	0.0979602971994578	296.954781247683	291.654913160989	289.81830318922994	-0.0253979120159489	-0.0114390380637245	285.425030109896	0.410037327542511	-5.924820309143129	-0.547545709761769	0.347983882233412
14.53	2566059.87003494	21.9161706863638	0.0	153835.088656907	3.39145610055735	2.74749572873761	-1.57563831233066	-3.2335676863936698	98494.5432596936	298.098139848346	-1.51334012274161	-3.10158317697706	296.653418557093	293.840203574333	289.87749374198995	-0.0996915651419525	-0.255571841851618	285.44782564384	0.410017478670543	-5.95265528484603	-2.00498442045691	-3.94918990361122
756.91	2567239.13934964	20.202051477404694	0.0	188918.255912812	3.39205761714582	2.74758511057611	-2.16635025015624	-1.46455081542819	98482.87361043289	292.010965730052	-2.4277149250383903	-1.61087492571617	290.156342059397	293.541330699331	289.967109345234	-0.144565262191363	-0.0805293710363518	285.470427995293	0.410017478670543	-5.97650390266308	-4.725780807508389	-2.82612730150553
866.87	2564451.36476279	19.2860478526962	0.0	224896.40192524603	3.3925545221536897	2.74775270152328	-2.69385083543604	0.272479115260391	98303.008799002	290.22679400572497	-2.76168609176626	0.268774241509632	289.240012949907	292.265804677812	290.01800215695204	-0.139854763606066	0.0258997217676363	285.494962171657	0.411079393320801	-5.96371047502944	-4.89945979241535	0.367940569965187
10.1	2566940.93331604	20.2284746588867	99.54326579216878	292198.80441616697	3.39305142716155	2.74784208336177	-3.0568540412838	-0.8154245382873629	98163.8609159698	299.724631150319	-2.75028399246167	-0.728626121702729	301.265958152129	293.078522379307	290.04649106786	-0.1710101665298739	-0.0489140707411851	285.522587267877	0.410020786815871	-5.9860294438903	-3.51316668999535	-0.6353819057498421
144.87	2563818.8065097	23.6512929370136	399.347726754346	367914.00721845205	3.39409754296758	2.7481549197965003	-0.4459664212199029	0.072560738529819	97942.8986440992	294.126215640224	-1.08263501675226	0.409669653822504	292.494963170895	295.361246123183	290.296253073198	-0.0114316969121728	0.0095469802356534	285.571076073131	0.4101597289196429	-5.9688556578821	-1.7502203672952	0.495164454255258
126.7	2558541.4633696	20.1241369679066	437.012746243275	508783.66349599103	3.39519596456392	2.74841189258217	3.90415753643434	0.0948125230702654	97983.4887284841	300.642321068202	3.5388932981548304	0.0850883706424792	299.500334187342	294.51759720564604	290.46469721633304	0.313510065147278	0.0102964808892027	285.623042163223	0.410027403106527	-5.98273838098454	4.590108840754009	0.454752161598412
94.98	2556887.77536508	18.8903776479404	123.339676495436	526146.2513726379	3.39566671667663	2.7485683107995293	1.50212613969426	-2.66093191861062	98004.16430271768	299.953800124287	1.3982411061326	-2.44615859229199	296.41792430758096	296.22732017235	290.588886740581	0.0830261957719453	-0.17755563745945	285.649508164497	0.410017478670543	-5.96524012398564	1.84786414532547	-3.10651876413698
15.14	2543554.35104451	23.1384122092737	133.570617402891	624235.923088129	3.39833431198201	2.7493057109671004	-1.8946523313190704	-1.7374828601821002	97827.4705916294	293.139065214743	-2.05622717350189	-1.85057107160153	290.25252164150004	294.94831438902696	291.025624510712	-0.0944852246003082	-0.0972227946835843	285.785701820688	0.41005386826915	-5.971289190312411	-3.6491803528742897	-3.43929653206435
518.34	2535909.43272855	24.9893899479599	168.35581648823998	708900.913455697	3.39880506409473	2.74939509280559	-2.51308854657702	-2.95402964310431	97780.28461853188	292.091580479745	-2.46559931950201	-2.89980703094875	289.816507535966	293.749729767412	291.077070505167	-0.160266924142354	-0.1901608757236869	285.814099646873	0.410626177410878	-5.969643658859531	-3.60994564242844	-4.20962467851089
23.82	2534965.11362214	24.072708805777506	271.726212027272	726442.497083649	3.39930196910259	2.74956268375277	-2.45653102061499	-2.54376236563983	97758.84798021607	297.782271992632	-2.2210058989359	-2.34770574862646	295.948101621672	293.776794581448	291.098091449138	-0.140433245888471	-0.20562784375602	285.845395210423	0.410043943833166	-5.97471931221418	-2.79386366515478	-2.76326373515044
84.99	2533849.10013276	21.0997621303181	89.50178675337	395300.357168215	3.4008972957067902	2.7499090383769302	-2.9607432128516	-2.26526737475081	97959.3883658806	292.032260192235	-2.88894823239163	-2.2242048316608503	289.576932940546	293.729237836784	291.275663107418	-0.1491931204506019	-0.145122700087684	285.928270499084	0.413861543541571	-5.90760017013625	-4.09854856984742	-3.58398251811972
42.6	2540341.85877344	18.4018875492608	84.5757781682987	263738.47995857	3.4014726594001097	2.75006545659429	-2.82988462337084	-2.27569789875415	98035.36793008869	296.163892866729	-2.60867727529182	-2.09200666702161	295.162926487776	293.552929905346	291.28506721393103	-0.19530642239088	-0.1755796811910019	285.959372880143	0.410460770144483	-5.97017671834427	-3.2500325652718502	-2.4424599798621403
116.0	2543450.43076008	17.2609481232185	190.674424615985	231340.24897224896	3.40196956440798	2.75021070208184	-3.11415088131069	-3.44600269192824	97917.9103733997	298.694891800472	-2.98862464889301	-3.30022831384287	296.073426531685	294.941741505618	291.32461977956	-0.244312135743183	-0.272469674768	285.986611611381	0.410017478670543	-5.983943558950031	-4.022171666846161	-4.06394085806893
750.69	2545117.6735843	16.0319314255696	189.348191535389	229729.287210498	3.40249262231099	2.75036712029921	-2.2136663503074803	-0.964581031535042	97947.4650285925	292.359282290044	-2.53070162843465	-1.06225254246333	289.56294318315	294.47081374138304	291.384640106424	-0.0996089248158947	-0.0358318775155989	286.01558898503896	0.4100737171411179	-5.983480028963309	-4.94287953864209	-1.9375557802482095
644.06	2540960.86220683	16.6877683403018	145.127791390943	332472.84845993604	3.40304183310916	2.750467674867509	-1.48063645499576	-0.209411093693648	97783.96309492928	290.59285595086897	-1.5699828096095498	-0.2499296097459069	288.517791724297	293.076975818505	291.40068240577006	-0.0424218191838651	0.0124768464268004	286.043020898768	0.412412575887948	-5.935968205323889	-2.88174941655348	-0.0696098085539973
27.04	2550575.74765385	23.1600927684384	646.292326361337	656455.158323144	3.40403564312489	2.75080285676186	-2.3944286391665	-1.2284732888194	97613.231052485	301.746591035689	-2.2427066685801096	-1.15305180817607	300.89930992702205	296.356844639525	291.47259616146	-0.0406863723366504	-0.0535473475085803	286.101555193556	0.410017478670543	-5.976735667656441	-2.81060380827834	-1.78538603629342
102.33	2552437.27622724	22.1282336556935	393.967009684499	597744.551894894	3.40458485392306	2.75089223860035	-0.593459577160083	-0.0533009177770798	97689.8448367616	294.52269824563	-1.71673886194922	-0.0523281426009399	292.518279433223	296.07923697555	291.583785891411	0.0010469923225618	0.0308736806502811	286.130532567214	0.410027403106527	-5.95953870514891	-2.11954977495879	0.4791991040698379
110.05	2548167.50801886	20.2128917569871	71.9576177157703	624056.927336823	3.4051340647212203	2.75104865681772	-0.28331732695003	0.264830064324612	97676.5262153228	292.860716173352	-0.575057692870702	0.578048368784061	291.70104443862704	294.768526695784	291.654040098892	0.0165833736214369	0.0504288340656105	286.158930393398	0.410285438442104	-5.9482981029708	-0.523481754021648	0.7406317133561009
714.87	2551366.44547022	18.8029778938077	364.33517342661	663614.988375369	3.40563096972909	2.75119390230527	3.86645251912633	3.22675119713807	97704.8124303786	302.322048525632	3.6562245780955696	3.02962854302805	301.700806444547	295.47027865973	291.699677674619	0.402596336637636	0.414822424536628	286.190225956949	0.410014170525215	-5.9522149313586405	4.270999862461109	4.49997276482937
143.59	2549983.85385989	21.244073352258106	232.128681478046	741657.1359446279	3.40618018052725	2.75136149325244	2.53236028908093	-0.7340664510613572	97732.08389332471	302.265263293145	2.2758349429307203	-0.652090342174749	299.13077142944303	297.521018283293	291.81086740457	0.133436794667231	-0.0198879545219156	286.219396513097	0.410014170525215	-5.943685979602881	2.86378158113665	-0.682779039112809
599.38	2546807.50777471	20.647180457755	36.869279640571	869997.089630772	3.4066770855351205	2.75145087509094	1.83999266733668	-1.18188361493784	97822.2699870676	295.34354906168204	1.9194273872486696	-1.2351538262151798	291.35712956928904	296.976242240759	291.942524895755	0.0541020816516991	-0.0263609147116588	286.248567069246	0.4100737171411179	-5.95824082118607	2.41545962310875	-2.61458641154871
253.97	2538322.19063678	20.8321427281288	17.3925995426744	1151020.41918063	3.40717399054298	2.7516184660381096	1.1590844135978	-0.7024271949179101	97801.8481008614	293.222215019458	0.976363431862931	-0.58668703966902	289.816507535966	295.537554054621	292.025225714798	0.0534409590432363	-0.0026494394902837	286.27870353785	0.411363893819001	-5.939954563209731	1.17145773723903	-0.978636934736386
4.87	2521654.28066776	23.9961493312271	1.62937207044661	1303882.79079564	3.40981543295322	2.75226648436719	0.593878811009991	-1.5924985765357598	97724.9806285574	295.732933513027	0.491222496935557	-1.30090501862785	294.399901803093	293.36308956689	292.10322448058497	0.0533583187171784	-0.122705816904258	286.435760903074	0.410990073396948	-5.9490861039482406	0.5321935217079979	-1.71404087765232
213.67	2521920.8587887003	24.1526558676973	10.1930485337241	1717183.98056037	3.41036464375138	2.75243407531436	-0.8241255653973579	-2.78088294464896	97703.41714622788	295.819632394772	-0.7931688182777779	-2.6239303347410803	293.4585077116	294.009551982162	292.086628998503	-0.0429176611402122	-0.18675405457119	286.464931459223	0.4105699389403039	-5.961068354105099	-1.10101669178455	-3.51313627667192
256.97	2524713.15164879	22.777295395686696	1.89461868656576	2010558.01695031	3.4109138545495497	2.75252345715285	-0.944264100937605	-2.7002202256898498	97861.2110992744	292.017556873109	-0.952062589232005	-2.73177620589414	289.77337245066	293.643790352469	292.078331257462	-0.0853947887339451	-0.160385258850868	286.493908832881	0.410335060622022	-5.96422035801484	-2.03009463514225	-4.10934232265872
206.24	2521979.59634078	22.078774880099	15.3085189874519	2056917.91653847	3.41141075955741	2.7527022208298395	-1.71241141433032	-1.67003213829388	97799.6917526285	290.805800572699	-1.6163268261378705	-1.59626354962447	289.861974247506	292.67293680896097	292.044587110561	-0.0996089248158947	-0.0761686399611564	286.523079389029	0.411496219632117	-5.936872088797999	-2.62227719813827	-2.19000788005518
202.8	2524776.4074741	21.1559960806515	17.6199537850623	2241641.53188589	3.41190766456528	2.7528586390472003	-0.7982495731271508	0.126104095080268	97832.2906641501	296.988799770816	-0.660757342482589	0.0990039669202938	295.484690907903	292.98456881058	291.992864524738	-0.0002752528943635	-0.0049660778739812	286.554568135071	0.411423440434903	-5.92685984108472	-0.807017928176984	0.279632226752079
181.31	2527098.7999176	21.1261853118001	0.0	2545934.30910548	3.4124830282586003	2.7529480208857	-1.5249952988875402	-4.313474604872201	97712.6767592282	297.443081630718	-1.4714098220731398	-4.15673326474235	295.478278935762	294.339356073206	291.985119966433	-0.138036676432793	-0.353279472505215	286.582386413782	0.4105897878122709	-5.9654487124796605	-2.01492388043652	-5.421993458216269
131.17	2527595.8099736	22.2772874999508	0.0	2577079.56983266	3.41300608616161	2.7531156118328703	-1.33351295608801	-1.38110662340152	97717.1162997078	292.449023237815	-1.53982241790065	-1.60635235692588	290.39183630891	294.047442721813	291.998396352099	-0.0870475952551021	-0.0517758005092821	286.610397874984	0.410232508116857	-5.96581953646904	-3.52781431522846	-3.02768984759647
304.77	2521722.0547663	19.377512711672303	0.189461868656508	2852017.04383812	3.41350299116948	2.75326085732042	-1.46880742995795	0.0440506395873723	97572.51412408632	291.34931636936795	-1.43977819174429	0.0089004810214443	289.670780896417	293.034445396448	291.983183826857	-0.025315271689891	0.0485210142202125	286.638795701169	0.410738654352027	-5.94447398058031	-2.0677599571702703	0.468721843010655
429.85	2525101.72314712	14.4688986132896	0.0	3145212.08447676	3.41405220196765	2.75341727553779	1.54094012809957	4.1338591012947	97551.711705839	299.19480465076697	1.37985062338327	3.79324688877312	297.475316804155	293.81468532109903	291.956907646893	0.145832843575908	0.37462193493717	286.669125352264	0.410020786815871	-5.96109153060444	1.68255523198029	4.825266774857321
747.09	2510462.51786123	16.771780507065	0.0	3152371.91452899	3.41564752857184	2.75376363016195	-0.433767739149662	3.23266182740663	97425.50191220448	290.496016849037	-0.448163361900313	3.30098267044543	288.009497205547	293.438484405992	292.055097582546	0.0153437687305693	0.252589601254748	286.752387005907	0.410139880047676	-5.958333527183419	0.2418566644087139	5.616549443422231
300.4	2506283.11511757	19.1972930636157	20.2345275725231	2108647.6886658003	3.41614443357971	2.7539423938389302	5.30293974715525	6.872567020436809	97351.425008202	295.748143843157	5.18668055249496	6.7155221071141895	293.715569503766	293.462456098424	292.028268219847	0.7891877819362401	0.947104161402668	286.781364379564	0.4184400166753929	-5.8805300189114496	7.03887790204761	9.27959947658968
1302.89	2504430.62309066	23.545600211085706	223.52711264103695	1218322.82167155	3.41664133858757	2.75403177567743	4.625358406708259	3.759403289575	97490.5728912342	294.559203037943	4.54227803695837	3.70383918268816	291.343139811892	293.975527644516	292.02218320975	0.514904539750249	0.4478004532927929	286.80937584076696	0.419892292474344	-5.86048234698555	6.3990905570439605	5.64398988905342
1482.58	2505713.81268979	24.8396585862287	34.5957372166922	1045591.92166161	3.41719054938574	2.7541881938947896	3.38589837696534	3.3602619043807502	97600.0392750599	291.050686887802	3.4267113533839	3.41230744066795	288.120249451605	293.222739174101	292.011119555029	0.341111934050599	0.300830188774097	286.836807754496	0.420143711519265	-5.853089043697269	5.60707253551042	4.95548416230715
986.62	2512342.11952757	22.6404368659595	47.100220548026506	1868793.38191624	3.4176874543936098	2.75433343938234	4.18250928185528	1.98378042007408	97647.8594682259	290.007765251843	4.17373276266176	1.97726157451832	287.585724137735	292.19040983871	291.967694710247	0.3338395853575079	0.162717659251892	286.863660120752	0.422108749844042	-5.80875240046693	6.2050095227051605	2.83708175957915
660.57	2522634.74596005	22.277965017424695	0.113677121193859	1430432.78696873	3.4182366651917704	2.75450103032952	6.36607337242833	2.25566941242766	97771.278693559	292.644222474492	6.26142036436591	2.2193929497522897	290.67804342898603	291.87877783709	291.896887320029	0.734562526412004	0.19399227743181	286.89263749441	0.412042063611222	-5.9657268304717	8.5957112125389	3.1893172980449904
219.93	2521256.67262295	24.3423607603884	0.7578474746262599	1911573.36647829	3.4187858759899403	2.75459041216801	4.25976760163347	1.3715086610783702	97663.33443789768	293.323617220329	4.2167664922952	1.3688021272708797	291.163604591967	292.415821075614	291.84046268095	0.361441454260829	0.110388886349547	286.918910313192	0.410725421770715	-5.972633427273919	5.97378629581096	2.00389004677751
1536.27	2517610.42612119	20.778618847691	0.6441703534324009	1802564.95393316	3.41928278099781	2.75474683038537	2.1286948096657	1.71919279452284	97695.9333494194	289.496698159452	2.4549582449092098	1.9640417580543896	286.947441456506	291.895016725512	291.789846460599	0.185830761387906	0.138461092646118	286.943830854538	0.411297730912443	-5.969017893377451	4.39131964116171	3.34847188270591
547.2	2515522.98388598	21.303694889961	22.242823380283	1230673.52851164	3.4197796860056697	2.75491442133255	3.19811260449012	0.5607092618858579	97744.0072306128	288.67635435440496	3.2291975686560805	0.562741212878465	287.090253563265	290.87351331573603	291.710464737972	0.2245064339829779	0.0502925612195106	286.96817184841	0.420424903872137	-5.83698137665854	4.981932815739889	1.03848527775286
345.68	2525924.04887614	19.8300943842354	0.0	1310505.63359395	3.42032889680384	2.75500380317104	3.55815855407843	-1.26984770069929	98000.2321382929	294.163734454546	3.27112786932456	-1.1652279549191598	291.86833862082995	291.156533942517	291.616147081471	0.255992398211017	-0.112553489869818	286.995024214667	0.4104442294178429	-5.968090833404	4.16061954374012	-1.42566673992816
615.97	2535999.79819328	19.884295782147102	0.0	1049529.82819033	3.4208781076020003	2.755182566848029	2.7223640037507404	-2.6981341208891805	98117.3091629408	295.07128415234297	2.58957657863432	-2.55191712400339	291.57921696796296	292.636592630112	291.569126548905	0.1992184942092769	-0.239219100319635	287.019172026048	0.410017478670543	-5.97393131123675	3.42928454102949	-3.2442199094862403
231.85	2559571.6296675	16.7284193887356	0.0	200373.983996374	3.42291803342377	2.75574120333861	-0.629316309305942	-3.43696290445868	98296.15922226213	297.206307491684	-0.587563221140248	-3.26961400203167	294.29148118326697	293.623685062042	291.397086717986	-0.0326702607090393	-0.261227164964762	287.113638264172	0.410014170525215	-5.940557152192481	-0.542314415035656	-4.191164742359
1.86	2562088.30786016	13.6579101970351	0.0	206280.84378945897	3.4235195500122404	2.7558305851771	-0.8647878389648259	-0.960408821933708	98343.4720393733	290.63595188624	-1.2742638470003	-1.30960226630149	287.596216455783	293.189488116857	291.41893743606096	-0.0649826281976571	-0.0484371157798356	287.136047433134	0.410037327542511	-5.924889838641139	-2.99631477105536	-2.98677863774633
853.01	2556002.19381075	13.6816233086215	0.0	241722.002547977	3.4240164550201	2.75598700339446	-1.35495306396903	-0.780308440809471	98141.155837517	288.675847343401	-1.52143193515132	-0.8409945616460821	286.691545477457	291.752733131721	291.400958997138	-0.0632471813504424	-0.0224771385978129	287.158070237113	0.41153922552138	-5.92041677426923	-3.2448012705457403	-1.5653635540506
179.39	2553968.97085438	22.3884003656699	87.8724146829234	559439.461115487	3.42506257082613	2.7562439761801296	1.15612715733835	-4.06696655426007	97909.7923565227	299.521826748576	1.11282081386297	-3.92712592615841	297.747534166835	294.892251559951	291.400405814402	0.0987278577229359	-0.293796375182628	287.204820399948	0.410014170525215	-5.963988593021481	1.3686775484135	-5.1780229506953095
4.81	2543631.16168953	19.5861880936325	1.55358732298396	675786.6994641529	3.4260825337370098	2.75655681261486	-1.63108686719539	-2.93699312056553	97919.9398776189	291.46136580133	-1.5732930965044298	-2.84484042565138	288.718894486876	293.440417606995	291.510212587513	-0.086551753298755	-0.163519534311165	287.24963873787203	0.411717865369087	-5.9310316109652605	-2.25085527258423	-3.85888589162493
0.03	2544363.12195383	18.5502638760442	0.0	945175.3051791408	3.42665789743033	2.75665736718316	0.118130210270612	-4.02141993277884	97892.5415706591	298.01600406564	0.106493597819535	-3.64707455106739	295.147188010705	293.643403712268	291.51906351129	0.0159222510129742	-0.370517987536847	287.27494564419897	0.410040635687839	-5.96269070905864	-0.0186618129517235	-4.4730529565703305
9.95	2541652.15801199	20.3761734681962	4.28183823163886	1498093.18096226	3.4271548024382	2.7568137854005297	0.0708141101193762	-5.1360952646018205	97913.2171448927	297.281852131333	0.0686092033559116	-4.95270537183335	292.960122604339	295.024482508529	291.571615871217	0.0391441826352289	-0.516670614978944	287.296388900706	0.410146496338332	-5.97050118933498	0.2193620970864269	-6.61440555018988
727.13	2539424.64930646	15.7101106254686	12.5802680787972	1968852.0068961	3.42762555455091	2.7569813763477	0.266362680275655	-4.39378963969787	98020.9077125265	291.86393253878896	0.258398985329016	-4.36303197956095	288.089938310578	294.254295229091	291.629423467137	0.0079061393853631	-0.351780471198117	287.318798069668	0.411198486552606	-5.95019857591638	0.0106334375145103	-6.268157018043571
270.03	2534657.87104207	15.8639070920432	25.1226437838629	2089674.1390274	3.4282009182442303	2.75707075818619	-0.0995977818315592	-4.62812874563945	98116.801786886	290.175585894285	-0.105732573107754	-4.55471931828785	286.81220713500403	292.92347965889803	291.64325303553903	-0.0439093450529063	-0.446081280699218	287.34140042112097	0.410894137182438	-5.95967776414493	-0.321553777593678	-6.34299459703773
439.0	2541141.59313628	23.6661983214393	0.0	1391948.70043802	3.42922088115511	2.7573724218911098	1.65923037847766	-3.2714652569391203	98100.0583770772	295.263441322993	1.59244460396555	-3.1029747366048395	290.475774853291	293.56994207416903	291.61808322104804	0.148890535640049	-0.257411525273966	287.387957401464	0.410020786815871	-5.9717990732978095	2.24439628556485	-3.95268232396428
203.24	2546048.437871	27.9955349796402	0.454708484775892	1123276.07772825	3.42979624484843	2.7575400128382794	2.1767502238818004	0.232495439914276	98146.6101301062	289.432814772904	2.3479256353081	0.273296810299922	285.660383776001	292.734025960643	291.621678908832	0.110875985653439	-0.0130061757938728	287.410366570426	0.41063940999219	-5.97467295921551	4.278323675077671	-0.345012099252504
96.11	2545415.8796179	27.469781419896304	19.3630029767028	765821.56237089	3.4302931498562903	2.75764056740659	3.0927603502471297	-0.9023455716484808	98122.0023914478	288.10191088647	3.0460283604727296	-0.885524469735088	286.336555383513	291.274072563476	291.579083838154	0.152774630964767	-0.0812788716899011	287.432003009424	0.4112646494591639	-5.96313106254603	4.2056086783846895	-1.6207433625062702
33.74	2534657.87104207	20.8680511542454	23.569056460879	1256090.92519704	3.43238538146836	2.7581433402481097	1.1746100089599198	-2.39460587239216	98172.4863089016	290.18319105935	1.139670918677	-2.34005217067366	288.624463624448	291.495617398374	291.40068240577006	0.0694731822984584	-0.138377194205741	287.518162400432	0.414853987139943	-5.90298804676833	1.6171640479038798	-3.37443729693607
12.77	2540820.7957365	16.4052435536868	21.4470835319253	1162655.14301549	3.43293459226652	2.75831093119529	-1.3316646709258502	-3.6998121093427097	98218.4038418621	293.486367752727	-1.22277049530217	-3.39381069881117	291.540745135122	291.580678242489	291.350619368156	-0.1204342869824719	-0.289912599068782	287.53979883943	0.41048061901645	-5.954532581292269	-1.62885432964937	-4.08738996615376
775.75	2541810.29757527	14.6694437855631	2.95560515104262	884137.753983918	3.4334053443792403	2.758445003953029	-2.8487371320248505	-4.64864210951267	98158.9139994354	295.288791873211	-2.75580113728647	-4.49592592401408	291.54774001382003	292.814833762552	291.33291752060103	-0.301581881701271	-0.500317873446961	287.559503453517	0.410017478670543	-5.975368254195599	-3.65702729496346	-6.08505440810452
1032.1	2539885.51317657	12.7893327954993	0.3789237373132439	783184.1502475371	3.43395455517741	2.7586125949002005	-2.35783259295578	-3.23843526426189	98195.0645433408	289.71826196835605	-2.4615534132971604	-3.36632739616248	286.801131910398	292.277403883828	291.332364337865	-0.2331556917253739	-0.2845979580708869	287.580173980059	0.410020786815871	-5.97780178662591	-4.43387456179127	-5.46839275719265
1215.89	2533166.84087406	12.5691396164828	4.66076196895187	741657.1359446279	3.4345299188707203	2.75870197673869	-3.7178008152713695	-3.243998210397	98110.4595862009	288.0937987104	-3.6904054706075096	-3.23552079115103	285.843999341834	291.063353654192	291.29585427728404	-0.396618256667794	-0.354165246004864	287.598912681691	0.41019611851825	-5.979192376586091	-5.52721515954893	-5.138109575231759
2103.28	2539307.17420231	14.6586035059807	0.113677121193859	576444.057489523	3.4350006709834395	2.7588807404156803	-5.4866097154562405	-5.21223808982616	98131.1351604344	295.402869349191	-5.260217078090481	-5.004888857875151	293.101768897981	291.355267005585	291.235557359052	-0.8360168703173609	-0.8011401812123949	287.620549120689	0.410020786815871	-5.98846297632061	-6.969483115538349	-6.565511665247031
1761.77	2539768.03807242	16.998748860820402	0.4926008585071029	609558.271481066	3.4354975759913	2.75903715863304	-5.073333153197789	-5.29255312465183	98016.5950160606	295.973256729091	-4.9854632658154605	-5.20457766446179	292.981690146992	292.997714577398	291.226706435275	-0.6753640764609079	-0.7389997633908599	287.639287822321	0.410020786815871	-5.9878835638372	-6.8653803504886906	-7.22907153232857
1623.32	2539271.02801642	17.3571556045119	0.3789237373132439	669700.843919761	3.43607293968462	2.75913771320135	-3.5433226959636897	-3.15638180876899	98079.8901788984	290.33529436065703	-3.67054374923824	-3.25256739659135	287.977437344846	292.593675567854	291.242195551885	-0.3924036000388429	-0.32984054297604	287.657060611498	0.410017478670543	-5.985148736915519	-6.25227260858822	-5.18351103982155
